Transaction ID,Store Location,Date,Time,Customer ID,Product ID,Product Name,Quantity,Cost,Price
TXN-1250,Store 3,2019-09-09,23:24,72736,1605,Product 1605,4,13.39,23.65
TXN-1251,Store 3,2019-09-09,13:45,43012,1534,Product 1534,7,47.9,107.14
TXN-1252,Store 3,2019-09-05,20:34,65561,1918,Product 1918,1,39.42,94.37
TXN-1253,Store 3,2019-09-07,16:23,67248,1587,Product 1587,5,33.47,55.38
TXN-1254,Store 3,2019-09-07,18:47,57023,1849,Product 1849,9,17.84,48.11
TXN-1255,Store 3,2019-09-05,20:40,86471,1241,Product 1241,1,8.12,14.07
TXN-1256,Store 3,2019-09-08,18:20,98732,1561,Product 1561,9,40.25,109.93
TXN-1257,Store 3,2019-09-06,22:32,62405,1532,Product 1532,7,42.69,124.45
TXN-1258,Store 3,2019-09-05,19:12,55397,1141,Product 1141,2,12.44,19.94
TXN-1259,Store 3,2019-09-05,16:52,83368,1792,Product 1792,5,9.42,27.85
TXN-1260,Store 3,2019-09-06,18:31,96063,1673,Product 1673,9,13.66,29.67
TXN-1261,Store 3,2019-09-06,20:51,77716,1792,Product 1792,3,46.74,83.96
TXN-1262,Store 3,2019-09-07,13:29,24190,1672,Product 1672,10,20.9,56.09
TXN-1263,Store 3,2019-09-11,18:51,70469,1707,Product 1707,1,46.08,93.52
TXN-1264,Store 3,2019-09-09,20:43,72106,1907,Product 1907,4,18.31,52.05
TXN-1265,Store 3,2019-09-10,21:9,10186,1524,Product 1524,5,6.1,13.72
TXN-1266,Store 3,2019-09-11,20:34,57897,1188,Product 1188,8,35.53,62.71
TXN-1267,Store 3,2019-09-06,19:20,79540,1815,Product 1815,5,49.95,75.23
TXN-1268,Store 3,2019-09-05,19:19,86979,1098,Product 1098,9,45.15,131.53
TXN-1269,Store 3,2019-09-07,10:55,32929,1657,Product 1657,1,31.61,66.4
TXN-1270,Store 3,2019-09-07,13:3,12389,1390,Product 1390,6,21.8,56.54
TXN-1271,Store 3,2019-09-09,16:1,78336,1940,Product 1940,1,19.98,51.94
TXN-1272,Store 3,2019-09-08,21:27,60391,1519,Product 1519,2,46.11,123.54
TXN-1273,Store 3,2019-09-11,19:33,70822,1460,Product 1460,9,18.19,35.13
TXN-1274,Store 3,2019-09-11,13:54,28581,1243,Product 1243,5,42.76,118.26
TXN-1275,Store 3,2019-09-06,14:28,10011,1515,Product 1515,6,24.78,48.5
TXN-1276,Store 3,2019-09-11,12:52,93605,1251,Product 1251,1,20.69,48.96
TXN-1277,Store 3,2019-09-11,21:31,79977,1487,Product 1487,4,16.05,32.06
TXN-1278,Store 3,2019-09-09,11:47,16715,1709,Product 1709,9,32.85,61.49
TXN-1279,Store 3,2019-09-05,20:5,27962,1926,Product 1926,3,34.52,71.0
TXN-1280,Store 3,2019-09-09,15:30,73707,1697,Product 1697,8,36.35,55.79
TXN-1281,Store 3,2019-09-05,17:31,40607,1554,Product 1554,5,23.6,48.89
TXN-1282,Store 3,2019-09-11,20:23,84867,1931,Product 1931,9,23.95,69.18
TXN-1283,Store 3,2019-09-08,11:16,72830,1419,Product 1419,2,48.0,130.18
TXN-1284,Store 3,2019-09-07,15:26,96521,1836,Product 1836,1,25.51,57.1
TXN-1285,Store 3,2019-09-06,11:31,61516,1878,Product 1878,10,36.65,91.04
TXN-1286,Store 3,2019-09-07,10:54,71739,1884,Product 1884,2,39.87,96.58
TXN-1287,Store 3,2019-09-05,11:52,66644,1589,Product 1589,2,6.41,9.94
TXN-1288,Store 3,2019-09-11,10:57,18556,1029,Product 1029,4,22.73,58.56
TXN-1289,Store 3,2019-09-06,15:1,73546,1501,Product 1501,3,36.47,77.76
TXN-1290,Store 3,2019-09-09,13:52,55523,1403,Product 1403,8,25.86,66.64
TXN-1291,Store 3,2019-09-05,18:30,34529,1960,Product 1960,8,9.67,18.48
TXN-1292,Store 3,2019-09-11,23:56,25878,1372,Product 1372,7,39.86,78.14
TXN-1293,Store 3,2019-09-10,22:41,90063,1801,Product 1801,10,35.5,72.12
TXN-1294,Store 3,2019-09-06,17:49,77964,1979,Product 1979,3,26.26,61.87
TXN-1295,Store 3,2019-09-09,22:31,44915,1260,Product 1260,4,14.53,25.08
TXN-1296,Store 3,2019-09-05,14:57,42768,1005,Product 1005,4,18.35,47.21
TXN-1297,Store 3,2019-09-11,22:51,49074,1681,Product 1681,7,22.47,53.55
TXN-1298,Store 3,2019-09-08,19:59,47229,1317,Product 1317,5,25.51,42.63
TXN-1299,Store 3,2019-09-10,20:27,24454,1571,Product 1571,10,33.64,78.44
TXN-1300,Store 3,2019-09-09,12:37,95967,1854,Product 1854,3,40.85,99.77
TXN-1301,Store 3,2019-09-09,20:27,44956,1295,Product 1295,7,29.41,78.92
TXN-1302,Store 3,2019-09-08,21:54,90283,1530,Product 1530,2,28.23,53.13
TXN-1303,Store 3,2019-09-09,13:22,13154,1189,Product 1189,10,7.15,13.8
TXN-1304,Store 3,2019-09-09,14:50,25637,1501,Product 1501,1,31.88,57.26
TXN-1305,Store 3,2019-09-09,12:56,94734,1382,Product 1382,6,30.4,62.17
TXN-1306,Store 3,2019-09-05,16:46,75320,1899,Product 1899,1,13.82,41.44
TXN-1307,Store 3,2019-09-08,20:16,75466,1828,Product 1828,9,39.43,67.58
TXN-1308,Store 3,2019-09-06,22:50,69524,1370,Product 1370,1,46.63,137.12
TXN-1309,Store 3,2019-09-09,18:55,48817,1555,Product 1555,7,47.72,78.73
TXN-1310,Store 3,2019-09-11,22:39,89573,1662,Product 1662,3,45.47,125.5
TXN-1311,Store 3,2019-09-05,20:17,19167,1495,Product 1495,3,22.39,65.25
TXN-1312,Store 3,2019-09-06,16:3,33256,1096,Product 1096,10,37.1,75.51
TXN-1313,Store 3,2019-09-06,18:2,56494,1151,Product 1151,10,21.17,42.86
TXN-1314,Store 3,2019-09-07,19:47,44771,1152,Product 1152,7,37.51,84.31
TXN-1315,Store 3,2019-09-09,20:7,36364,1638,Product 1638,7,43.39,85.39
TXN-1316,Store 3,2019-09-06,13:26,44103,1481,Product 1481,2,27.78,49.33
TXN-1317,Store 3,2019-09-11,19:3,56038,1931,Product 1931,2,6.68,17.54
TXN-1318,Store 3,2019-09-07,11:4,61093,1455,Product 1455,6,38.87,97.13
TXN-1319,Store 3,2019-09-08,16:2,15752,1151,Product 1151,5,44.89,109.99
TXN-1320,Store 3,2019-09-07,21:54,12229,1437,Product 1437,2,11.24,32.13
TXN-1321,Store 3,2019-09-11,16:28,20582,1930,Product 1930,6,32.67,59.53
TXN-1322,Store 3,2019-09-11,11:28,39778,1251,Product 1251,9,29.54,88.14
TXN-1323,Store 3,2019-09-10,13:54,70927,1179,Product 1179,3,30.43,87.5
TXN-1324,Store 3,2019-09-07,13:46,32645,1327,Product 1327,9,39.24,108.76
TXN-1325,Store 3,2019-09-11,23:47,66682,1259,Product 1259,1,32.68,85.46
TXN-1326,Store 3,2019-09-06,19:1,11062,1105,Product 1105,9,30.85,80.78
TXN-1327,Store 3,2019-09-05,11:2,14971,1669,Product 1669,4,37.84,65.17
TXN-1328,Store 3,2019-09-05,11:55,29500,1904,Product 1904,7,7.23,14.51
TXN-1329,Store 3,2019-09-11,19:53,44784,1975,Product 1975,3,19.96,37.72
TXN-1330,Store 3,2019-09-06,13:37,21204,1270,Product 1270,7,25.46,71.43
TXN-1331,Store 3,2019-09-08,23:7,41443,1830,Product 1830,1,37.3,76.63
TXN-1332,Store 3,2019-09-10,14:26,64134,1040,Product 1040,9,29.53,44.69
TXN-1333,Store 3,2019-09-09,12:24,32430,1003,Product 1003,4,41.98,63.26
TXN-1334,Store 3,2019-09-10,21:28,84362,1351,Product 1351,8,8.33,13.6
TXN-1335,Store 3,2019-09-08,15:43,93342,1828,Product 1828,1,16.71,29.07
TXN-1336,Store 3,2019-09-09,11:52,11356,1675,Product 1675,5,21.28,32.71
TXN-1337,Store 3,2019-09-10,21:12,37662,1113,Product 1113,7,47.59,115.34
TXN-1338,Store 3,2019-09-06,18:53,39940,1303,Product 1303,3,34.47,52.55
TXN-1339,Store 3,2019-09-10,11:13,41948,1159,Product 1159,1,20.82,46.37
TXN-1340,Store 3,2019-09-11,15:48,87917,1233,Product 1233,7,12.1,21.31
TXN-1341,Store 3,2019-09-11,18:27,13840,1502,Product 1502,8,16.98,43.45
TXN-1342,Store 3,2019-09-05,17:35,93227,1622,Product 1622,8,32.52,77.27
TXN-1343,Store 3,2019-09-08,19:51,72118,1277,Product 1277,1,8.87,14.08
TXN-1344,Store 3,2019-09-11,21:53,91805,1058,Product 1058,7,9.27,21.13
TXN-1345,Store 3,2019-09-10,22:24,89262,1162,Product 1162,9,7.06,17.54
TXN-1346,Store 3,2019-09-10,15:33,47919,1179,Product 1179,7,43.78,123.71
TXN-1347,Store 3,2019-09-09,16:0,11027,1733,Product 1733,2,22.48,51.42
TXN-1348,Store 3,2019-09-06,16:51,30946,1060,Product 1060,6,13.43,30.48
TXN-1349,Store 3,2019-09-05,10:24,59133,1049,Product 1049,1,47.32,110.84
TXN-1350,Store 3,2019-09-10,20:45,26311,1293,Product 1293,3,26.58,44.62
TXN-1351,Store 3,2019-09-07,15:45,23181,1081,Product 1081,7,40.66,120.69
TXN-1352,Store 3,2019-09-09,13:12,45009,1211,Product 1211,10,13.57,37.71
TXN-1353,Store 3,2019-09-11,23:44,10906,1733,Product 1733,8,21.27,60.88
TXN-1354,Store 3,2019-09-05,22:55,36452,1024,Product 1024,10,40.33,68.81
TXN-1355,Store 3,2019-09-05,17:54,47480,1427,Product 1427,8,14.82,26.32
TXN-1356,Store 3,2019-09-10,18:23,20799,1400,Product 1400,10,11.47,18.74
TXN-1357,Store 3,2019-09-06,16:33,94361,1836,Product 1836,9,37.92,108.79
TXN-1358,Store 3,2019-09-09,16:24,84659,1547,Product 1547,1,34.09,78.13
TXN-1359,Store 3,2019-09-08,14:28,65848,1709,Product 1709,2,34.84,90.52
TXN-1360,Store 3,2019-09-09,14:15,78424,1265,Product 1265,5,46.52,111.19
TXN-1361,Store 3,2019-09-09,22:2,80324,1757,Product 1757,8,50.0,106.26
TXN-1362,Store 3,2019-09-05,17:35,63329,1891,Product 1891,5,10.31,23.4
TXN-1363,Store 3,2019-09-06,16:10,54308,1308,Product 1308,7,48.69,77.32
TXN-1364,Store 3,2019-09-05,15:38,33038,1536,Product 1536,3,7.45,18.88
TXN-1365,Store 3,2019-09-06,19:45,71127,1508,Product 1508,10,26.47,67.66
TXN-1366,Store 3,2019-09-11,19:35,99588,1239,Product 1239,4,14.6,42.72
TXN-1367,Store 3,2019-09-05,15:34,36780,1574,Product 1574,4,45.76,124.99
TXN-1368,Store 3,2019-09-11,23:24,56009,1698,Product 1698,1,5.29,10.08
TXN-1369,Store 3,2019-09-06,23:43,79857,1034,Product 1034,2,22.64,47.95
TXN-1370,Store 3,2019-09-09,12:50,36089,1405,Product 1405,5,26.63,76.71
TXN-1371,Store 3,2019-09-07,11:25,76888,1408,Product 1408,1,13.12,38.11
TXN-1372,Store 3,2019-09-09,22:39,12743,1246,Product 1246,3,20.39,31.31
TXN-1373,Store 3,2019-09-09,11:57,92960,1287,Product 1287,8,43.88,93.13
TXN-1374,Store 3,2019-09-07,11:2,43201,1449,Product 1449,10,6.71,12.66
TXN-1375,Store 3,2019-09-11,22:21,68078,1382,Product 1382,2,42.29,104.54
TXN-1376,Store 3,2019-09-08,11:54,84411,1455,Product 1455,10,40.58,89.53
TXN-1377,Store 3,2019-09-07,23:53,63972,1261,Product 1261,3,26.58,56.46
TXN-1378,Store 3,2019-09-06,23:1,69540,1022,Product 1022,4,40.04,100.31
TXN-1379,Store 3,2019-09-10,13:42,20343,1479,Product 1479,5,46.83,92.87
TXN-1380,Store 3,2019-09-06,11:21,33345,1082,Product 1082,6,34.82,68.79
TXN-1381,Store 3,2019-09-05,22:48,87942,1931,Product 1931,8,36.7,61.02
TXN-1382,Store 3,2019-09-05,21:27,97285,1828,Product 1828,5,41.47,63.46
TXN-1383,Store 3,2019-09-08,18:43,71116,1367,Product 1367,5,41.06,99.56
TXN-1384,Store 3,2019-09-06,13:34,71396,1238,Product 1238,5,38.16,113.35
TXN-1385,Store 3,2019-09-09,21:14,69729,1222,Product 1222,9,44.55,126.2
TXN-1386,Store 3,2019-09-08,20:11,11950,1633,Product 1633,8,30.99,55.33
TXN-1387,Store 3,2019-09-05,22:42,80349,1923,Product 1923,4,33.26,61.8
TXN-1388,Store 3,2019-09-09,22:30,33217,1588,Product 1588,6,22.51,56.55
TXN-1389,Store 3,2019-09-08,19:30,13857,1436,Product 1436,8,44.1,123.72
TXN-1390,Store 3,2019-09-06,23:38,15363,1534,Product 1534,2,30.15,63.87
TXN-1391,Store 3,2019-09-11,19:1,18241,1998,Product 1998,8,41.95,99.76
TXN-1392,Store 3,2019-09-06,18:18,27665,1507,Product 1507,5,8.12,23.48
TXN-1393,Store 3,2019-09-07,20:37,95163,1651,Product 1651,4,18.38,31.54
TXN-1394,Store 3,2019-09-11,10:23,93809,1699,Product 1699,6,15.71,39.19
TXN-1395,Store 3,2019-09-07,21:42,35979,1001,Product 1001,9,23.38,54.06
TXN-1396,Store 3,2019-09-07,18:51,49842,1026,Product 1026,1,16.57,34.08
TXN-1397,Store 3,2019-09-11,17:27,24320,1656,Product 1656,3,39.55,103.46
TXN-1398,Store 3,2019-09-06,16:7,66737,1091,Product 1091,8,27.61,71.6
TXN-1399,Store 3,2019-09-09,17:41,43057,1278,Product 1278,8,13.3,36.96
TXN-1400,Store 3,2019-09-06,10:2,71173,1687,Product 1687,3,28.8,84.08
TXN-1401,Store 3,2019-09-11,17:25,58993,1986,Product 1986,7,6.55,11.07
TXN-1402,Store 3,2019-09-11,19:18,97171,1608,Product 1608,3,13.26,28.07
TXN-1403,Store 3,2019-09-07,15:21,11461,1489,Product 1489,2,12.99,38.88
TXN-1404,Store 3,2019-09-05,19:20,37771,1700,Product 1700,4,15.77,39.56
TXN-1405,Store 3,2019-09-05,23:4,92527,1808,Product 1808,9,18.78,31.67
TXN-1406,Store 3,2019-09-11,12:35,64828,1473,Product 1473,7,49.19,100.96
TXN-1407,Store 3,2019-09-08,12:5,79796,1949,Product 1949,2,34.89,69.89
TXN-1408,Store 3,2019-09-11,15:0,74109,1780,Product 1780,1,27.63,64.77
TXN-1409,Store 3,2019-09-11,21:2,47664,1993,Product 1993,9,45.9,115.33
TXN-1410,Store 3,2019-09-05,23:40,84392,1167,Product 1167,3,8.91,26.28
TXN-1411,Store 3,2019-09-07,20:29,31214,1314,Product 1314,1,39.55,116.56
TXN-1412,Store 3,2019-09-05,18:45,87344,1179,Product 1179,2,26.81,75.71
TXN-1413,Store 3,2019-09-08,12:38,32539,1276,Product 1276,9,48.65,138.79
TXN-1414,Store 3,2019-09-09,18:3,58291,1388,Product 1388,5,33.25,70.1
TXN-1415,Store 3,2019-09-08,14:18,21099,1310,Product 1310,1,36.05,60.86
TXN-1416,Store 3,2019-09-07,20:28,88285,1893,Product 1893,9,29.94,75.09
TXN-1417,Store 3,2019-09-09,19:29,62567,1457,Product 1457,2,32.23,62.01
TXN-1418,Store 3,2019-09-08,18:10,60419,1913,Product 1913,8,42.91,89.35
TXN-1419,Store 3,2019-09-06,12:21,97727,1232,Product 1232,6,36.72,100.59
TXN-1420,Store 3,2019-09-07,20:32,51855,1384,Product 1384,9,19.89,36.84
TXN-1421,Store 3,2019-09-08,12:55,23734,1915,Product 1915,6,26.2,57.63
TXN-1422,Store 3,2019-09-05,18:53,71381,1432,Product 1432,1,23.43,59.93
TXN-1423,Store 3,2019-09-10,18:54,25247,1952,Product 1952,1,21.56,56.76
TXN-1424,Store 3,2019-09-07,12:34,16130,1450,Product 1450,4,10.08,22.21
TXN-1425,Store 3,2019-09-05,22:58,48613,1616,Product 1616,7,13.17,38.8
TXN-1426,Store 3,2019-09-10,10:50,82882,1717,Product 1717,10,8.28,13.5
TXN-1427,Store 3,2019-09-05,19:8,57908,1362,Product 1362,3,45.84,107.17
TXN-1428,Store 3,2019-09-06,16:33,32811,1901,Product 1901,1,40.94,88.73
TXN-1429,Store 3,2019-09-11,23:43,65228,1009,Product 1009,9,28.07,76.33
TXN-1430,Store 3,2019-09-07,15:13,77181,1932,Product 1932,6,10.58,26.09
TXN-1431,Store 3,2019-09-08,13:37,29778,1624,Product 1624,1,34.52,70.6
TXN-1432,Store 3,2019-09-07,22:40,43482,1307,Product 1307,3,15.32,37.16
TXN-1433,Store 3,2019-09-09,15:6,93481,1675,Product 1675,9,32.6,88.43
TXN-1434,Store 3,2019-09-07,18:23,64080,1163,Product 1163,1,7.54,20.64
TXN-1435,Store 3,2019-09-07,13:18,14851,1112,Product 1112,6,30.57,63.82
TXN-1436,Store 3,2019-09-08,11:58,59840,1821,Product 1821,3,42.4,84.69
TXN-1437,Store 3,2019-09-06,14:7,51184,1636,Product 1636,3,48.76,130.6
TXN-1438,Store 3,2019-09-05,10:27,55043,1394,Product 1394,4,36.62,68.2
TXN-1439,Store 3,2019-09-08,23:47,87470,1017,Product 1017,3,33.72,60.7
TXN-1440,Store 3,2019-09-10,18:59,87961,1417,Product 1417,5,18.21,51.66
TXN-1441,Store 3,2019-09-05,11:23,86146,1804,Product 1804,5,16.6,28.73
TXN-1442,Store 3,2019-09-08,14:41,20486,1844,Product 1844,1,45.56,86.63
TXN-1443,Store 3,2019-09-11,14:22,19394,1865,Product 1865,6,39.81,67.73
TXN-1444,Store 3,2019-09-05,13:9,13652,1391,Product 1391,9,14.03,34.09
TXN-1445,Store 3,2019-09-05,18:54,30352,1446,Product 1446,5,27.56,46.51
TXN-1446,Store 3,2019-09-07,16:41,63198,1438,Product 1438,5,26.43,55.23
TXN-1447,Store 3,2019-09-09,11:29,79394,1611,Product 1611,9,31.95,84.0
TXN-1448,Store 3,2019-09-05,13:23,52687,1484,Product 1484,4,38.74,88.26
TXN-1449,Store 3,2019-09-11,19:30,59293,1905,Product 1905,9,8.07,23.62
TXN-1450,Store 3,2019-09-10,14:37,58669,1608,Product 1608,7,30.33,46.93
TXN-1451,Store 3,2019-09-08,15:5,40674,1096,Product 1096,10,24.81,70.01
TXN-1452,Store 3,2019-09-10,11:58,97680,1116,Product 1116,7,11.95,32.87
TXN-1453,Store 3,2019-09-11,20:13,83938,1006,Product 1006,7,29.47,49.04
TXN-1454,Store 3,2019-09-11,12:52,67246,1923,Product 1923,6,7.39,17.54
TXN-1455,Store 3,2019-09-07,10:12,70805,1617,Product 1617,8,5.98,15.69
TXN-1456,Store 3,2019-09-06,14:38,86770,1447,Product 1447,10,30.61,74.21
TXN-1457,Store 3,2019-09-10,19:37,12263,1743,Product 1743,7,6.64,16.55
TXN-1458,Store 3,2019-09-11,14:43,36142,1621,Product 1621,2,32.36,77.73
TXN-1459,Store 3,2019-09-10,23:36,66979,1110,Product 1110,3,30.84,52.0
TXN-1460,Store 3,2019-09-07,11:41,13095,1205,Product 1205,2,32.82,62.26
TXN-1461,Store 3,2019-09-09,17:37,24667,1124,Product 1124,3,17.12,40.77
TXN-1462,Store 3,2019-09-10,16:27,81446,1549,Product 1549,9,47.21,111.2
TXN-1463,Store 3,2019-09-10,17:54,28570,1471,Product 1471,2,21.81,64.78
TXN-1464,Store 3,2019-09-08,22:19,76708,1050,Product 1050,7,33.91,62.1
TXN-1465,Store 3,2019-09-09,10:12,72994,1819,Product 1819,4,6.04,13.2
TXN-1466,Store 3,2019-09-06,13:41,16000,1435,Product 1435,3,33.7,95.59
TXN-1467,Store 3,2019-09-09,20:51,14364,1382,Product 1382,2,19.75,30.29
TXN-1468,Store 3,2019-09-10,18:53,32711,1940,Product 1940,4,33.01,74.06
TXN-1469,Store 3,2019-09-10,22:15,15937,1617,Product 1617,2,34.32,68.26
TXN-1470,Store 3,2019-09-07,10:55,30482,1452,Product 1452,5,24.04,54.98
TXN-1471,Store 3,2019-09-05,13:7,93003,1359,Product 1359,8,37.15,63.79
TXN-1472,Store 3,2019-09-11,18:37,61375,1534,Product 1534,4,23.39,52.04
TXN-1473,Store 3,2019-09-07,14:58,20758,1470,Product 1470,8,46.08,119.85
TXN-1474,Store 3,2019-09-05,15:21,44304,1951,Product 1951,7,6.36,16.97
TXN-1475,Store 3,2019-09-07,16:27,97289,1362,Product 1362,3,20.33,38.13
TXN-1476,Store 3,2019-09-10,14:48,65159,1217,Product 1217,2,22.69,60.93
TXN-1477,Store 3,2019-09-10,15:42,18762,1801,Product 1801,2,16.69,41.24
TXN-1478,Store 3,2019-09-11,11:12,96733,1543,Product 1543,10,7.39,22.15
TXN-1479,Store 3,2019-09-11,11:42,89347,1424,Product 1424,2,16.9,49.25
TXN-1480,Store 3,2019-09-11,13:21,41175,1104,Product 1104,5,31.63,60.67
TXN-1481,Store 3,2019-09-07,13:10,33325,1240,Product 1240,6,27.01,79.66
TXN-1482,Store 3,2019-09-05,15:7,64669,1646,Product 1646,9,38.27,84.23
TXN-1483,Store 3,2019-09-06,14:17,72538,1951,Product 1951,7,45.97,103.64
TXN-1484,Store 3,2019-09-10,15:31,77976,1770,Product 1770,9,8.65,24.04
TXN-1485,Store 3,2019-09-08,16:0,70383,1563,Product 1563,8,40.32,75.69
TXN-1486,Store 3,2019-09-09,11:58,99929,1237,Product 1237,4,36.02,93.06
TXN-1487,Store 3,2019-09-05,21:53,17250,1000,Product 1000,8,30.47,82.0
TXN-1488,Store 3,2019-09-06,12:38,42770,1055,Product 1055,9,39.19,60.65
TXN-1489,Store 3,2019-09-10,11:14,67075,1708,Product 1708,3,44.5,91.01
TXN-1490,Store 3,2019-09-08,11:48,14725,1544,Product 1544,6,22.63,57.72
TXN-1491,Store 3,2019-09-09,18:7,14644,1723,Product 1723,6,47.05,135.91
TXN-1492,Store 3,2019-09-11,23:45,38450,1142,Product 1142,10,9.71,23.55
TXN-1493,Store 3,2019-09-05,23:24,76998,1928,Product 1928,4,24.9,74.3
TXN-1494,Store 3,2019-09-06,16:48,54333,1597,Product 1597,10,21.78,48.86
TXN-1495,Store 3,2019-09-11,17:9,72992,1589,Product 1589,1,22.03,50.55
TXN-1496,Store 3,2019-09-10,22:23,89079,1056,Product 1056,4,23.05,61.3
TXN-1497,Store 3,2019-09-06,18:56,30554,1445,Product 1445,5,42.96,91.87
TXN-1498,Store 3,2019-09-08,10:14,79048,1308,Product 1308,2,39.35,117.33
TXN-1499,Store 3,2019-09-11,17:45,87607,1644,Product 1644,4,31.84,56.27
TXN-1500,Store 3,2019-09-09,17:6,72302,1250,Product 1250,9,35.18,101.65
TXN-1501,Store 4,2019-09-10,12:18,17349,1957,Product 1957,4,13.97,25.85
TXN-1502,Store 4,2019-09-07,12:18,34058,1579,Product 1579,9,36.1,56.67
TXN-1503,Store 4,2019-09-08,13:42,52350,1082,Product 1082,8,47.72,125.24
TXN-1504,Store 4,2019-09-10,10:47,71779,1296,Product 1296,4,30.87,72.91
TXN-1505,Store 4,2019-09-07,22:23,61606,1824,Product 1824,8,23.71,50.53
TXN-1506,Store 4,2019-09-05,10:55,74781,1005,Product 1005,4,5.82,9.8
TXN-1507,Store 4,2019-09-06,14:33,96966,1135,Product 1135,8,22.25,50.24
TXN-1508,Store 4,2019-09-06,18:30,76487,1274,Product 1274,5,36.22,59.11
TXN-1509,Store 4,2019-09-09,11:13,49980,1911,Product 1911,7,23.52,62.54
TXN-1510,Store 4,2019-09-05,16:2,39444,1454,Product 1454,9,30.33,80.6
TXN-1511,Store 4,2019-09-11,11:28,85897,1683,Product 1683,7,6.32,14.55
TXN-1512,Store 4,2019-09-05,12:12,35118,1865,Product 1865,8,46.27,85.01
TXN-1513,Store 4,2019-09-05,13:33,56813,1164,Product 1164,3,14.97,43.57
TXN-1514,Store 4,2019-09-05,11:46,33087,1969,Product 1969,4,49.6,139.52
TXN-1515,Store 4,2019-09-07,19:16,86546,1753,Product 1753,7,18.9,30.36
TXN-1516,Store 4,2019-09-10,19:15,99839,1953,Product 1953,4,16.3,39.93
TXN-1517,Store 4,2019-09-10,23:31,47823,1564,Product 1564,1,45.8,103.42
TXN-1518,Store 4,2019-09-05,22:32,55353,1511,Product 1511,5,49.35,87.36
TXN-1519,Store 4,2019-09-06,23:19,85254,1612,Product 1612,2,49.19,129.74
TXN-1520,Store 4,2019-09-06,16:6,47129,1473,Product 1473,3,38.5,92.49
TXN-1521,Store 4,2019-09-09,11:13,71609,1813,Product 1813,6,48.93,126.33
TXN-1522,Store 4,2019-09-10,21:28,76543,1724,Product 1724,7,36.98,99.01
TXN-1523,Store 4,2019-09-08,11:50,11810,1443,Product 1443,6,43.89,66.03
TXN-1524,Store 4,2019-09-07,22:5,88891,1290,Product 1290,5,5.18,15.46
TXN-1525,Store 4,2019-09-11,13:25,58210,1463,Product 1463,10,42.44,104.24
TXN-1526,Store 4,2019-09-09,19:50,57841,1482,Product 1482,3,15.42,29.77
TXN-1527,Store 4,2019-09-09,17:11,23282,1992,Product 1992,9,43.98,84.32
TXN-1528,Store 4,2019-09-10,12:20,29666,1298,Product 1298,7,37.43,64.49
TXN-1529,Store 4,2019-09-10,16:45,31422,1479,Product 1479,10,42.98,110.32
TXN-1530,Store 4,2019-09-09,11:47,44180,1608,Product 1608,9,30.72,78.02
TXN-1531,Store 4,2019-09-07,14:47,46218,1310,Product 1310,8,37.67,108.37
TXN-1532,Store 4,2019-09-11,23:2,11359,1079,Product 1079,7,18.32,37.2
TXN-1533,Store 4,2019-09-05,19:51,73029,1066,Product 1066,8,42.35,116.08
TXN-1534,Store 4,2019-09-08,19:28,65732,1567,Product 1567,7,8.35,22.19
TXN-1535,Store 4,2019-09-11,17:4,96444,1022,Product 1022,1,12.37,35.67
TXN-1536,Store 4,2019-09-06,15:59,47421,1447,Product 1447,10,31.83,95.26
TXN-1537,Store 4,2019-09-06,23:9,25598,1338,Product 1338,6,22.64,60.42
TXN-1538,Store 4,2019-09-07,10:1,90956,1209,Product 1209,7,39.34,86.28
TXN-1539,Store 4,2019-09-07,18:18,62871,1893,Product 1893,4,20.68,46.7
TXN-1540,Store 4,2019-09-05,22:47,81846,1115,Product 1115,8,24.81,62.0
TXN-1541,Store 4,2019-09-08,12:30,30494,1542,Product 1542,3,17.92,45.93
TXN-1542,Store 4,2019-09-10,15:6,89382,1813,Product 1813,10,32.45,78.19
TXN-1543,Store 4,2019-09-09,13:15,56485,1412,Product 1412,8,10.57,25.16
TXN-1544,Store 4,2019-09-10,17:19,83937,1925,Product 1925,6,45.22,103.84
TXN-1545,Store 4,2019-09-07,17:6,16367,1678,Product 1678,5,32.66,70.52
TXN-1546,Store 4,2019-09-06,23:44,38356,1310,Product 1310,5,11.75,28.03
TXN-1547,Store 4,2019-09-06,13:23,28879,1358,Product 1358,4,17.12,43.94
TXN-1548,Store 4,2019-09-06,11:34,25201,1589,Product 1589,10,27.44,60.04
TXN-1549,Store 4,2019-09-05,14:39,79469,1066,Product 1066,6,28.99,57.85
TXN-1550,Store 4,2019-09-08,20:48,93906,1830,Product 1830,6,18.55,36.05
TXN-1551,Store 4,2019-09-10,23:53,46601,1244,Product 1244,6,39.11,76.1
TXN-1552,Store 4,2019-09-06,21:51,26021,1944,Product 1944,2,22.1,57.59
TXN-1553,Store 4,2019-09-05,18:11,71555,1667,Product 1667,6,7.16,19.67
TXN-1554,Store 4,2019-09-06,16:37,97194,1815,Product 1815,9,43.25,71.64
TXN-1555,Store 4,2019-09-07,13:47,92138,1258,Product 1258,1,46.24,89.67
TXN-1556,Store 4,2019-09-05,17:3,66711,1683,Product 1683,4,20.49,61.37
TXN-1557,Store 4,2019-09-05,18:25,48819,1937,Product 1937,8,19.4,51.81
TXN-1558,Store 4,2019-09-06,15:4,16192,1734,Product 1734,6,42.53,121.03
TXN-1559,Store 4,2019-09-10,23:24,49935,1200,Product 1200,2,5.04,8.2
